cbsa,cbsa_name,num_quant,min,jobs 2010,cluster_jobs 2010,tr_ct 2010,high_ct 2010,cluster_ct 2010,cluster_share 2010,job_share 2010,jobs2015,cluster_jobs2015,tr_ct2015,high_ct2015,cluster_ct2015,cluster_share2015,job_share2015
38900,"Portland-Vancouver-Hillsboro, OR-WA",90th percentile,0.5,974858,308842,490,17,32,0.0653061224489796,31.680716576157756,1115646,365258,491,17,32,0.06517311608961303,32.73959661039434
38900,"Portland-Vancouver-Hillsboro, OR-WA",90th percentile,0.75,974858,211310,490,33,16,0.0326530612244898,21.675977424404376,1115646,286903,491,29,20,0.04073319755600815,25.71631144646241
38900,"Portland-Vancouver-Hillsboro, OR-WA",95th percentile,0.25,974858,227611,490,0,24,0.04897959183673469,23.34811839262744,1115646,267526,491,0,24,0.048879837067209775,23.979470190365042
38900,"Portland-Vancouver-Hillsboro, OR-WA",95th percentile,0.5,974858,206336,490,6,18,0.036734693877551024,21.165749268098534,1115646,241325,491,6,18,0.03665987780040733,21.630965377906612
38900,"Portland-Vancouver-Hillsboro, OR-WA",95th percentile,0.75,974858,162821,490,13,11,0.022448979591836733,16.70202224323953,1115646,210666,491,11,13,0.026476578411405296,18.882871448470215
39300,"Providence-Warwick, RI-MA",80th percentile,0.25,435352,174084,241,8,40,0.16597510373443983,39.986953086238266,460827,182740,241,18,35,0.14522821576763487,39.65479453243842
39300,"Providence-Warwick, RI-MA",80th percentile,0.5,435352,148858,241,23,25,0.1037344398340249,34.192561421562324,460827,133364,241,37,16,0.06639004149377593,28.940144566182102
39300,"Providence-Warwick, RI-MA",80th percentile,0.75,435352,127465,241,31,17,0.07053941908713693,29.278606736617725,460827,119787,241,40,13,0.05394190871369295,25.993919627105182
39300,"Providence-Warwick, RI-MA",90th percentile,0.25,435352,119032,241,0,24,0.0995850622406639,27.34155350153439,460827,109727,241,4,18,0.07468879668049792,23.81088781690309
39300,"Providence-Warwick, RI-MA",90th percentile,0.5,435352,105858,241,8,16,0.06639004149377593,24.315496425880667,460827,90473,241,12,10,0.04149377593360996,19.632747213162425
39300,"Providence-Warwick, RI-MA",90th percentile,0.75,435352,95718,241,12,12,0.04979253112033195,21.986346680387364,460827,85886,241,13,9,0.03734439834024896,18.6373628281329
39300,"Providence-Warwick, RI-MA",95th percentile,0.25,435352,80139,241,0,12,0.04979253112033195,18.407863062533306,460827,80607,241,1,10,0.04149377593360996,17.491813630711743
39300,"Providence-Warwick, RI-MA",95th percentile,0.5,435352,76381,241,2,10,0.04149377593360996,17.544653521747918,460827,74344,241,3,8,0.03319502074688797,16.132735278097854
39300,"Providence-Warwick, RI-MA",95th percentile,0.75,435352,73510,241,3,9,0.03734439834024896,16.88518715889671,460827,74344,241,3,8,0.03319502074688797,16.132735278097854
39340,"Provo-Orem, UT",80th percentile,0.25,164440,77842,129,0,25,0.1937984496124031,47.33763074677694,210944,108611,130,0,26,0.2,51.48807266383495
39340,"Provo-Orem, UT",80th percentile,0.5,164440,77842,129,0,25,0.1937984496124031,47.33763074677694,210944,106626,130,2,24,0.18461538461538463,50.54706462378641
39340,"Provo-Orem, UT",80th percentile,0.75,164440,76888,129,1,24,0.18604651162790697,46.75747993189005,210944,106626,130,2,24,0.18461538461538463,50.54706462378641
39340,"Provo-Orem, UT",90th percentile,0.25,164440,49895,129,0,12,0.09302325581395349,30.34237411821941,210944,64186,130,0,13,0.1,30.427980885922327
39340,"Provo-Orem, UT",90th percentile,0.5,164440,49895,129,0,12,0.09302325581395349,30.34237411821941,210944,63203,130,1,12,0.09230769230769231,29.961980430825243
39340,"Provo-Orem, UT",90th percentile,0.75,164440,48941,129,1,11,0.08527131782945736,29.762223303332526,210944,63203,130,1,12,0.09230769230769231,29.961980430825243
39340,"Provo-Orem, UT",95th percentile,0.25,164440,25463,129,0,6,0.046511627906976744,15.484675261493555,210944,34926,130,0,6,0.046153846153846156,16.557000910194176
39340,"Provo-Orem, UT",95th percentile,0.5,164440,25463,129,0,6,0.046511627906976744,15.484675261493555,210944,34926,130,0,6,0.046153846153846156,16.557000910194176
39340,"Provo-Orem, UT",95th percentile,0.75,164440,25463,129,0,6,0.046511627906976744,15.484675261493555,210944,34926,130,0,6,0.046153846153846156,16.557000910194176
39580,"Raleigh, NC",80th percentile,0.25,548185,326296,224,1,43,0.19196428571428573,59.52297125970247,645722,379785,224,0,44,0.19642857142857142,58.81555839819613
39580,"Raleigh, NC",80th percentile,0.5,548185,304936,224,11,33,0.14732142857142858,55.62647646323777,645722,353362,224,10,34,0.15178571428571427,54.72354976290106
39580,"Raleigh, NC",80th percentile,0.75,548185,262402,224,24,20,0.08928571428571429,47.86741702162591,645722,301287,224,23,21,0.09375,46.65893372070334
39580,"Raleigh, NC",90th percentile,0.25,548185,249439,224,0,22,0.09821428571428571,45.50270437899614,645722,247110,224,0,22,0.09821428571428571,38.26879059409467
39580,"Raleigh, NC",90th percentile,0.5,548185,245044,224,2,20,0.08928571428571429,44.70096773899323,645722,238420,224,3,19,0.08482142857142858,36.9230102118249
39580,"Raleigh, NC",90th percentile,0.75,548185,222670,224,9,13,0.05803571428571429,40.61949889179748,645722,209933,224,10,12,0.05357142857142857,32.51135937756496
39580,"Raleigh, NC",95th percentile,0.25,548185,177468,224,0,11,0.049107142857142856,32.37374244096427,645722,176037,224,0,11,0.049107142857142856,27.262041559680483
39580,"Raleigh, NC",95th percentile,0.5,548185,175781,224,1,10,0.044642857142857144,32.065999616917644,645722,170410,224,2,9,0.04017857142857143,26.390613917444348
39580,"Raleigh, NC",95th percentile,0.75,548185,172965,224,2,9,0.04017857142857143,31.552304422776984,645722,170410,224,2,9,0.04017857142857143,26.390613917444348
40060,"Richmond, VA",80th percentile,0.25,561928,302598,294,11,47,0.1598639455782313,53.849959425406816,628454,329387,294,12,46,0.1564625850340136,52.412268837496455
40060,"Richmond, VA",80th percentile,0.5,561928,272411,294,25,33,0.11224489795918367,48.477918879287024,628454,300917,294,24,34,0.11564625850340136,47.882104338583254
40060,"Richmond, VA",80th percentile,0.75,561928,250874,294,31,27,0.09183673469387756,44.6452214518586,628454,270195,294,32,26,0.08843537414965986,42.99360016803139
40060,"Richmond, VA",90th percentile,0.25,561928,223542,294,4,25,0.08503401360544217,39.78125311427799,628454,251741,294,2,27,0.09183673469387756,40.05718795647732
40060,"Richmond, VA",90th percentile,0.5,561928,214996,294,8,21,0.07142857142857142,38.260417704759334,628454,237788,294,8,21,0.07142857142857142,37.83697772629341
40060,"Richmond, VA",90th percentile,0.75,561928,207188,294,10,19,0.06462585034013606,36.87091584687006,628454,229703,294,10,19,0.06462585034013606,36.55048738650721
40060,"Richmond, VA",95th percentile,0.25,561928,137368,294,1,13,0.04421768707482993,24.44583647727111,628454,153476,294,0,14,0.047619047619047616,24.421198687572996
40060,"Richmond, VA",95th percentile,0.5,561928,132995,294,3,11,0.03741496598639456,23.667622898307254,628454,147023,294,3,11,0.03741496598639456,23.394393225279813
40060,"Richmond, VA",95th percentile,0.75,561928,129293,294,4,10,0.034013605442176874,23.00881963525576,628454,147023,294,3,11,0.03741496598639456,23.394393225279813
40140,"Riverside-San Bernardino-Ontario, CA",80th percentile,0.25,1183673,482814,821,104,60,0.0730816077953715,40.789474795826216,1335442,565381,822,100,64,0.07785888077858881,42.33661963604559
40140,"Riverside-San Bernardino-Ontario, CA",80th percentile,0.5,1183673,308185,821,145,19,0.023142509135200974,26.03632929026851,1335442,395015,822,138,26,0.031630170316301706,29.57934526546267
40140,"Riverside-San Bernardino-Ontario, CA",80th percentile,0.75,1183673,270742,821,150,14,0.01705237515225335,22.87304010482625,1335442,315102,822,148,16,0.019464720194647202,23.595333979311718
40140,"Riverside-San Bernardino-Ontario, CA",90th percentile,0.25,1183673,406234,821,34,48,0.058465286236297195,34.319782575086194,1335442,438549,822,36,46,0.05596107055961071,32.83923974234747
40140,"Riverside-San Bernardino-Ontario, CA",90th percentile,0.5,1183673,266204,821,67,15,0.018270401948842874,22.489657194174402,1335442,321069,822,62,20,0.024330900243309004,24.042152336080488
40140,"Riverside-San Bernardino-Ontario, CA",90th percentile,0.75,1183673,243882,821,70,12,0.014616321559074299,20.60383230841626,1335442,265919,822,69,13,0.015815085158150853,19.912433486441195
40140,"Riverside-San Bernardino-Ontario, CA",95th percentile,0.25,1183673,285694,821,10,31,0.037758830694275276,24.136226812641667,1335442,368165,822,8,33,0.040145985401459854,27.56877498236539
40140,"Riverside-San Bernardino-Ontario, CA",95th percentile,0.5,1183673,196588,821,30,11,0.013398294762484775,16.608303137775383,1335442,297587,822,23,18,0.021897810218978103,22.283783196874143
40140,"Riverside-San Bernardino-Ontario, CA",95th percentile,0.75,1183673,180539,821,32,9,0.010962241169305725,15.252438807001594,1335442,242437,822,30,11,0.01338199513381995,18.154064347234847
40380,"Rochester, NY",80th percentile,0.25,494018,222207,269,15,38,0.1412639405204461,44.979535158637944,510841,226824,268,13,40,0.14925373134328357,44.40207422661846
40380,"Rochester, NY",80th percentile,0.5,494018,193566,269,30,23,0.08550185873605948,39.18197312648527,510841,199119,268,28,25,0.09328358208955224,38.9786645942671
40380,"Rochester, NY",80th percentile,0.75,494018,170418,269,37,16,0.05947955390334572,34.49631389949354,510841,174311,268,36,17,0.06343283582089553,34.1223590119039
40380,"Rochester, NY",90th percentile,0.25,494018,151086,269,4,22,0.08178438661710037,30.583096162488005,510841,126936,268,6,20,0.07462686567164178,24.848436206177656
40380,"Rochester, NY",90th percentile,0.5,494018,137695,269,11,15,0.055762081784386616,27.872466185442633,510841,114332,268,13,13,0.048507462686567165,22.381132289694836
40380,"Rochester, NY",90th percentile,0.75,494018,121324,269,16,10,0.03717472118959108,24.55861932156318,510841,101275,268,17,9,0.033582089552238806,19.825151074404758
40380,"Rochester, NY",95th percentile,0.25,494018,109605,269,0,13,0.048327137546468404,22.186438550822036,510841,102078,268,1,12,0.04477611940298507,19.98234284248915
40380,"Rochester, NY",95th percentile,0.5,494018,101220,269,4,9,0.03345724907063197,20.489131974948283,510841,95993,268,4,9,0.033582089552238806,18.791169855199563
40380,"Rochester, NY",95th percentile,0.75,494018,94289,269,6,7,0.026022304832713755,19.086146658623775,510841,89749,268,6,7,0.026119402985074626,17.568871723295505
40900,"Sacramento--Roseville--Arden-Arcade, CA",80th percentile,0.25,840310,443933,484,31,65,0.13429752066115702,52.82967000273708,903212,475519,484,22,74,0.15289256198347106,52.64755118399667
40900,"Sacramento--Roseville--Arden-Arcade, CA",80th percentile,0.5,840310,356967,484,61,35,0.07231404958677685,42.48039414025776,903212,330836,484,65,31,0.0640495867768595,36.628831326421704
40900,"Sacramento--Roseville--Arden-Arcade, CA",80th percentile,0.75,840310,299960,484,73,23,0.047520661157024795,35.696350156489864,903212,271290,484,76,20,0.04132231404958678,30.03613769524763
40900,"Sacramento--Roseville--Arden-Arcade, CA",90th percentile,0.25,840310,356075,484,6,42,0.08677685950413223,42.37424283895229,903212,345901,484,5,43,0.08884297520661157,38.29676753630377
40900,"Sacramento--Roseville--Arden-Arcade, CA",90th percentile,0.5,840310,316095,484,19,29,0.05991735537190083,37.616474872368535,903212,284012,484,23,25,0.05165289256198347,31.44466636847163
40900,"Sacramento--Roseville--Arden-Arcade, CA",90th percentile,0.75,840310,268158,484,29,19,0.03925619834710744,31.911794456807606,903212,240558,484,31,17,0.03512396694214876,26.633614256675063
40900,"Sacramento--Roseville--Arden-Arcade, CA",95th percentile,0.25,840310,241717,484,1,23,0.047520661157024795,28.765217598267306,903212,239078,484,1,23,0.047520661157024795,26.469754609106168
40900,"Sacramento--Roseville--Arden-Arcade, CA",95th percentile,0.5,840310,233326,484,4,20,0.04132231404958678,27.76665754304959,903212,224742,484,5,19,0.03925619834710744,24.882530347249592
40900,"Sacramento--Roseville--Arden-Arcade, CA",95th percentile,0.75,840310,198845,484,11,13,0.026859504132231406,23.663290928347873,903212,186766,484,12,12,0.024793388429752067,20.677980363414125
41180,"St. Louis, MO-IL",80th percentile,0.25,1256692,577850,615,51,72,0.11707317073170732,45.98183166599294,1322369,568491,615,58,65,0.10569105691056911,42.99034535746074
41180,"St. Louis, MO-IL",80th percentile,0.5,1256692,382895,615,95,28,0.04552845528455285,30.468483924462,1322369,402160,615,94,29,0.04715447154471545,30.41208618774336
41180,"St. Louis, MO-IL",80th percentile,0.75,1256692,292582,615,107,16,0.026016260162601626,23.281917924200997,1322369,291784,615,108,15,0.024390243902439025,22.06524805103568
41180,"St. Louis, MO-IL",90th percentile,0.25,1256692,433749,615,14,47,0.07642276422764227,34.51513974784593,1322369,404029,615,21,40,0.06504065040650407,30.5534234392972
41180,"St. Louis, MO-IL",90th percentile,0.5,1256692,325095,615,39,22,0.03577235772357724,25.869107147972613,1322369,296070,615,42,19,0.030894308943089432,22.389363332020036
41180,"St. Louis, MO-IL",90th percentile,0.75,1256692,256898,615,48,13,0.02113821138211382,20.442399569663845,1322369,232182,615,50,11,0.01788617886178862,17.558034103945268
41180,"St. Louis, MO-IL",95th percentile,0.25,1256692,288584,615,4,26,0.04227642276422764,22.963781101495037,1322369,283472,615,7,23,0.03739837398373984,21.436679172001156
41180,"St. Louis, MO-IL",95th percentile,0.5,1256692,242209,615,14,16,0.026016260162601626,19.273537191292693,1322369,229895,615,17,13,0.02113821138211382,17.385086915981848
41180,"St. Louis, MO-IL",95th percentile,0.75,1256692,196368,615,20,10,0.016260162601626018,15.625785793177643,1322369,196504,615,21,9,0.014634146341463415,14.85999747422996
41620,"Salt Lake City, UT",80th percentile,0.25,571346,278437,222,3,41,0.18468468468468469,48.73351699320552,657213,334801,223,4,40,0.17937219730941703,50.942540698373286
41620,"Salt Lake City, UT",80th percentile,0.5,571346,251407,222,16,28,0.12612612612612611,44.00258337329744,657213,301053,223,17,27,0.1210762331838565,45.80752358824308
41620,"Salt Lake City, UT",80th percentile,0.75,571346,223523,222,24,20,0.09009009009009009,39.12217815474336,657213,277161,223,23,21,0.09417040358744394,42.17217249202314
41620,"Salt Lake City, UT",90th percentile,0.25,571346,192624,222,1,21,0.0945945945945946,33.71407168335824,657213,237248,223,0,22,0.09865470852017937,36.0991033348397
41620,"Salt Lake City, UT",90th percentile,0.5,571346,186205,222,4,18,0.08108108108108109,32.59058433943705,657213,230491,223,3,19,0.08520179372197309,35.070973946041846
41620,"Salt Lake City, UT",90th percentile,0.75,571346,175344,222,7,15,0.06756756756756757,30.689634652207243,657213,218380,223,6,16,0.07174887892376682,33.228192382074
41620,"Salt Lake City, UT",95th percentile,0.25,571346,122068,222,0,11,0.04954954954954955,21.364987240656276,657213,118466,223,0,11,0.04932735426008968,18.025510755265035
41620,"Salt Lake City, UT",95th percentile,0.5,571346,122068,222,0,11,0.04954954954954955,21.364987240656276,657213,118466,223,0,11,0.04932735426008968,18.025510755265035
41620,"Salt Lake City, UT",95th percentile,0.75,571346,118523,222,1,10,0.04504504504504504,20.744522583513316,657213,110607,223,2,9,0.04035874439461883,16.829703612070972
41700,"San Antonio-New Braunfels, TX",80th percentile,0.25,801317,466187,455,23,68,0.14945054945054945,58.177600125792914,949296,525637,455,20,71,0.15604395604395604,55.37124353204901
41700,"San Antonio-New Braunfels, TX",80th percentile,0.5,801317,392836,455,49,42,0.09230769230769231,49.023794578175675,949296,415724,455,53,38,0.08351648351648351,43.79287387706258
41700,"San Antonio-New Braunfels, TX",80th percentile,0.75,801317,315140,455,64,27,0.05934065934065934,39.32775668056462,949296,319513,455,69,22,0.04835164835164835,33.65788963610928
41700,"San Antonio-New Braunfels, TX",90th percentile,0.25,801317,360204,455,3,42,0.09230769230769231,44.951498595437265,949296,402300,455,1,44,0.0967032967032967,42.378773322546394
41700,"San Antonio-New Braunfels, TX",90th percentile,0.5,801317,331055,455,13,32,0.07032967032967033,41.313862054592626,949296,349909,455,16,29,0.06373626373626373,36.85984139825724
41700,"San Antonio-New Braunfels, TX",90th percentile,0.75,801317,277763,455,23,22,0.04835164835164835,34.66331052504814,949296,288047,455,26,19,0.041758241758241756,30.343222767187473
41700,"San Antonio-New Braunfels, TX",95th percentile,0.25,801317,263517,455,0,22,0.04835164835164835,32.88548726658738,949296,263748,455,0,22,0.04835164835164835,27.783536431207967
41700,"San Antonio-New Braunfels, TX",95th percentile,0.5,801317,261086,455,1,21,0.046153846153846156,32.58211169861615,949296,244238,455,6,16,0.035164835164835165,25.728329203957458
41700,"San Antonio-New Braunfels, TX",95th percentile,0.75,801317,228681,455,7,15,0.03296703296703297,28.53814408030779,949296,227475,455,9,13,0.02857142857142857,23.96249431157405
41740,"San Diego-Carlsbad, CA",80th percentile,0.25,1230279,667466,626,68,57,0.09105431309904154,54.25322223658211,1338649,707644,626,68,57,0.09105431309904154,52.862550227879
41740,"San Diego-Carlsbad, CA",80th percentile,0.5,1230279,563197,626,92,33,0.052715654952076675,45.77799019571983,1338649,572529,626,96,29,0.0463258785942492,42.76916503131142
41740,"San Diego-Carlsbad, CA",80th percentile,0.75,1230279,462045,626,105,20,0.03194888178913738,37.55611532018347,1338649,486926,626,106,19,0.03035143769968051,36.37443422435605
41740,"San Diego-Carlsbad, CA",90th percentile,0.25,1230279,530673,626,20,42,0.0670926517571885,43.134362205646035,1338649,575222,626,20,42,0.0670926517571885,42.970338004958734
41740,"San Diego-Carlsbad, CA",90th percentile,0.5,1230279,459442,626,36,26,0.04153354632587859,37.344537296011715,1338649,484464,626,38,24,0.038338658146964855,36.19051745453812
41740,"San Diego-Carlsbad, CA",90th percentile,0.75,1230279,372455,626,47,15,0.023961661341853034,30.274027273488368,1338649,416051,626,46,16,0.025559105431309903,31.079917140340747
41740,"San Diego-Carlsbad, CA",95th percentile,0.25,1230279,357986,626,6,25,0.039936102236421724,29.09795257823632,1338649,365373,626,6,25,0.039936102236421724,27.294160007589742
41740,"San Diego-Carlsbad, CA",95th percentile,0.5,1230279,321176,626,14,17,0.027156549520766772,26.105948325542418,1338649,320219,626,15,16,0.025559105431309903,23.921057723122342
41740,"San Diego-Carlsbad, CA",95th percentile,0.75,1230279,267647,626,21,10,0.01597444089456869,21.754984032077278,1338649,269916,626,21,10,0.01597444089456869,20.16331390827618
41860,"San Francisco-Oakland-Hayward, CA",80th percentile,0.25,1953826,797185,973,135,59,0.06063720452209661,40.80122794967413,2312021,978413,973,134,60,0.06166495375128469,42.318517003089504
41860,"San Francisco-Oakland-Hayward, CA",80th percentile,0.5,1953826,574091,973,166,28,0.02877697841726619,29.38291331981456,2312021,736288,973,165,29,0.029804727646454265,31.846077522652262
41860,"San Francisco-Oakland-Hayward, CA",80th percentile,0.75,1953826,386685,973,181,13,0.013360739979445015,19.791168712055217,2312021,522835,973,180,14,0.014388489208633094,22.61376518638888
41860,"San Francisco-Oakland-Hayward, CA",90th percentile,0.25,1953826,609340,973,54,43,0.044193216855087356,31.187014606213655,2312021,758458,973,54,43,0.044193216855087356,32.80497884751047
41860,"San Francisco-Oakland-Hayward, CA",90th percentile,0.5,1953826,453115,973,76,21,0.02158273381294964,23.191164412798273,2312021,586635,973,76,21,0.02158273381294964,25.37325569274674
41860,"San Francisco-Oakland-Hayward, CA",90th percentile,0.75,1953826,319309,973,87,10,0.010277492291880781,16.342755189049587,2312021,443526,973,86,11,0.011305241521068859,19.183476274653213
41860,"San Francisco-Oakland-Hayward, CA",95th percentile,0.25,1953826,476558,973,20,28,0.02877697841726619,24.391015371890845,2312021,579096,973,20,28,0.02877697841726619,25.047177339652194
41860,"San Francisco-Oakland-Hayward, CA",95th percentile,0.5,1953826,383371,973,32,16,0.01644398766700925,19.621552789245307,2312021,466418,973,34,14,0.014388489208633094,20.173605689567697
41860,"San Francisco-Oakland-Hayward, CA",95th percentile,0.75,1953826,286363,973,40,8,0.008221993833504625,14.656525197228412,2312021,367862,973,41,7,0.007194244604316547,15.91084164027922
41940,"San Jose-Sunnyvale-Santa Clara, CA",80th percentile,0.25,866354,573681,383,9,67,0.17493472584856398,66.2178509015945,1022079,650480,383,12,64,0.1671018276762402,63.642829957371205
41940,"San Jose-Sunnyvale-Santa Clara, CA",80th percentile,0.5,866354,491503,383,36,40,0.10443864229765012,56.73235190234015,1022079,553941,383,39,37,0.09660574412532637,54.197473972168495
41940,"San Jose-Sunnyvale-Santa Clara, CA",80th percentile,0.75,866354,412612,383,51,25,0.06527415143603134,47.62625901190506,1022079,474763,383,52,24,0.06266318537859007,46.45071467078377
41940,"San Jose-Sunnyvale-Santa Clara, CA",90th percentile,0.25,866354,407697,383,0,38,0.09921671018276762,47.05893895566939,1022079,528563,383,0,38,0.09921671018276762,51.71449565053191
41940,"San Jose-Sunnyvale-Santa Clara, CA",90th percentile,0.5,866354,374678,383,10,28,0.0731070496083551,43.24767935509041,1022079,491076,383,10,28,0.0731070496083551,48.04677524927134
41940,"San Jose-Sunnyvale-Santa Clara, CA",90th percentile,0.75,866354,325468,383,19,19,0.04960835509138381,37.56755321727608,1022079,448133,383,17,21,0.05483028720626632,43.8452409256036
41940,"San Jose-Sunnyvale-Santa Clara, CA",95th percentile,0.25,866354,227141,383,0,19,0.04960835509138381,26.218035583606703,1022079,315040,383,0,19,0.04960835509138381,30.82344906802703
41940,"San Jose-Sunnyvale-Santa Clara, CA",95th percentile,0.5,866354,216983,383,3,16,0.04177545691906005,25.045535658633767,1022079,304992,383,3,16,0.04177545691906005,29.840354806233176
41940,"San Jose-Sunnyvale-Santa Clara, CA",95th percentile,0.75,866354,182858,383,9,10,0.02610966057441253,21.10661461711956,1022079,279816,383,7,12,0.031331592689295036,27.37714012321944
42540,"Scranton--Wilkes-Barre--Hazleton, PA",80th percentile,0.25,233084,83379,170,2,32,0.18823529411764706,35.77208216780217,248553,76865,170,3,31,0.18235294117647058,30.924993864487654
42540,"Scranton--Wilkes-Barre--Hazleton, PA",80th percentile,0.5,233084,74511,170,13,21,0.12352941176470589,31.967445212884627,248553,64906,170,16,18,0.10588235294117647,26.113545199615373
42540,"Scranton--Wilkes-Barre--Hazleton, PA",80th percentile,0.75,233084,64297,170,20,14,0.08235294117647059,27.58533404266273,248553,54668,170,23,11,0.06470588235294118,21.994504190253185
42540,"Scranton--Wilkes-Barre--Hazleton, PA",90th percentile,0.25,233084,53016,170,1,16,0.09411764705882353,22.745447992998233,248553,48780,170,1,16,0.09411764705882353,19.62559293188978
42540,"Scranton--Wilkes-Barre--Hazleton, PA",90th percentile,0.5,233084,53016,170,1,16,0.09411764705882353,22.745447992998233,248553,44936,170,5,12,0.07058823529411765,18.079041492156602
42540,"Scranton--Wilkes-Barre--Hazleton, PA",90th percentile,0.75,233084,44150,170,7,10,0.058823529411764705,18.941669097835973,248553,37346,170,10,7,0.041176470588235294,15.025366823172522
42540,"Scranton--Wilkes-Barre--Hazleton, PA",95th percentile,0.25,233084,35393,170,0,8,0.047058823529411764,15.18465445933655,248553,34536,170,0,8,0.047058823529411764,13.89482323689515
42540,"Scranton--Wilkes-Barre--Hazleton, PA",95th percentile,0.5,233084,35393,170,0,8,0.047058823529411764,15.18465445933655,248553,33307,170,1,7,0.041176470588235294,13.400361291153196
42540,"Scranton--Wilkes-Barre--Hazleton, PA",95th percentile,0.75,233084,32131,170,2,6,0.03529411764705882,13.785158998472655,248553,30168,170,3,5,0.029411764705882353,12.137451569685338
42660,"Seattle-Tacoma-Bellevue, WA",80th percentile,0.25,1600098,948803,718,67,76,0.10584958217270195,59.29655558597035,1817683,1094915,718,64,79,0.11002785515320335,60.23685098006638
42660,"Seattle-Tacoma-Bellevue, WA",80th percentile,0.5,1600098,717476,718,108,35,0.04874651810584958,44.8395035804057,1817683,833865,718,103,40,0.055710306406685235,45.8751608503793
42660,"Seattle-Tacoma-Bellevue, WA",80th percentile,0.75,1600098,613356,718,119,24,0.033426183844011144,38.332402140368906,1817683,647391,718,120,23,0.03203342618384401,35.61627632540987
42660,"Seattle-Tacoma-Bellevue, WA",90th percentile,0.25,1600098,778786,718,22,49,0.06824512534818941,48.67114389243659,1817683,869341,718,20,51,0.07103064066852367,47.82687630351387
42660,"Seattle-Tacoma-Bellevue, WA",90th percentile,0.5,1600098,672827,718,40,31,0.04317548746518106,42.0491119918905,1817683,734031,718,39,32,0.04456824512534819,40.38278401679501
42660,"Seattle-Tacoma-Bellevue, WA",90th percentile,0.75,1600098,586556,718,49,22,0.03064066852367688,36.65750472783542,1817683,603105,718,51,20,0.027855153203342618,33.17987789950173
42660,"Seattle-Tacoma-Bellevue, WA",95th percentile,0.25,1600098,551335,718,5,30,0.04178272980501393,34.45632704996819,1817683,594088,718,5,30,0.04178272980501393,32.683806802396234
42660,"Seattle-Tacoma-Bellevue, WA",95th percentile,0.5,1600098,485064,718,16,19,0.026462395543175487,30.314643228102277,1817683,527879,718,15,20,0.027855153203342618,29.041312484080006
42660,"Seattle-Tacoma-Bellevue, WA",95th percentile,0.75,1600098,464178,718,18,17,0.023676880222841225,29.009348177424133,1817683,469697,718,20,15,0.020891364902506964,25.840424320412303
44060,"Spokane-Spokane Valley, WA",80th percentile,0.25,225437,126519,122,0,24,0.19672131147540983,56.12166591996878,222216,122861,122,0,24,0.19672131147540983,55.288998091946574
44060,"Spokane-Spokane Valley, WA",80th percentile,0.5,225437,124468,122,2,22,0.18032786885245902,55.21187737594096,222216,122077,122,1,23,0.1885245901639344,54.93618821326998
44060,"Spokane-Spokane Valley, WA",80th percentile,0.75,225437,122829,122,3,21,0.1721311475409836,54.484844989952855,222216,118095,122,4,20,0.16393442622950818,53.14423803866508
44060,"Spokane-Spokane Valley, WA",90th percentile,0.25,225437,89312,122,0,12,0.09836065573770492,39.61727666709546,222216,92561,122,0,12,0.09836065573770492,41.653616301256434
44060,"Spokane-Spokane Valley, WA",90th percentile,0.5,225437,89312,122,0,12,0.09836065573770492,39.61727666709546,222216,92561,122,0,12,0.09836065573770492,41.653616301256434
44060,"Spokane-Spokane Valley, WA",90th percentile,0.75,225437,87673,122,1,11,0.09016393442622951,38.890244281107364,222216,92561,122,0,12,0.09836065573770492,41.653616301256434
44060,"Spokane-Spokane Valley, WA",95th percentile,0.25,225437,72385,122,0,6,0.04918032786885246,32.10874878569179,222216,72002,122,0,6,0.04918032786885246,32.401807250603014
44060,"Spokane-Spokane Valley, WA",95th percentile,0.5,225437,72385,122,0,6,0.04918032786885246,32.10874878569179,222216,72002,122,0,6,0.04918032786885246,32.401807250603014
44060,"Spokane-Spokane Valley, WA",95th percentile,0.75,225437,72385,122,0,6,0.04918032786885246,32.10874878569179,222216,72002,122,0,6,0.04918032786885246,32.401807250603014
44700,"Stockton-Lodi, CA",80th percentile,0.25,200098,75941,139,1,26,0.18705035971223022,37.951903567252046,230729,84067,139,0,27,0.19424460431654678,36.435385235492724
44700,"Stockton-Lodi, CA",80th percentile,0.5,200098,73258,139,4,23,0.16546762589928057,36.611060580315645,230729,81797,139,2,25,0.17985611510791366,35.45154705303625
44700,"Stockton-Lodi, CA",80th percentile,0.75,200098,66903,139,9,18,0.12949640287769784,33.43511679277154,230729,73583,139,8,19,0.1366906474820144,31.891526422773037
44700,"Stockton-Lodi, CA",90th percentile,0.25,200098,51456,139,0,13,0.09352517985611511,25.715399454267406,230729,52657,139,0,13,0.09352517985611511,22.822011970753568
44700,"Stockton-Lodi, CA",90th percentile,0.5,200098,51456,139,0,13,0.09352517985611511,25.715399454267406,230729,52657,139,0,13,0.09352517985611511,22.822011970753568
44700,"Stockton-Lodi, CA",90th percentile,0.75,200098,51456,139,0,13,0.09352517985611511,25.715399454267406,230729,51012,139,1,12,0.08633093525179857,22.109054345140837
44700,"Stockton-Lodi, CA",95th percentile,0.25,200098,30172,139,0,6,0.04316546762589928,15.078611480374615,230729,33493,139,0,6,0.04316546762589928,14.51616398458798
44700,"Stockton-Lodi, CA",95th percentile,0.5,200098,30172,139,0,6,0.04316546762589928,15.078611480374615,230729,33493,139,0,6,0.04316546762589928,14.51616398458798
